"","day","food_ca","avg_price_food_ca","food_wi","avg_price_food_wi","food_tx","avg_price_food_tx","hobby_ca","avg_price_hobby_ca","hobby_wi","avg_price_hobby_wi","hobby_tx","avg_price_hobby_tx","house_ca","avg_price_house_ca","house_wi","avg_price_house_wi","house_tx","avg_price_house_tx","date","wm_yr_wk","weekday","wday","month","year","event_name_1","event_type_1","event_name_2","event_type_2","snap_CA","snap_TX","snap_WI"
"1471","d_60",5668,3.06016074766355,3600,2.95133578431373,4121,2.98579093432007,1201,4.64628282828283,681,4.67633333333333,506,4.6322509702458,1647,5.60658906882591,1056,5.65839531680441,1101,5.59323859881031,"2011-03-29",11109,"Tuesday",4,3,2011,NA,NA,NA,NA,0,0,0
"1472","d_600",7876,3.23742994395516,4888,3.23807736063709,5644,3.22101772816809,1014,5.25958775765147,595,5.23068126520681,586,5.20430656934307,2623,5.54473121984838,1848,5.46237076648841,1991,5.46712638580931,"2012-09-19",11234,"Wednesday",5,9,2012,NA,NA,NA,NA,0,0,0
"1473","d_601",8607,3.23742994395516,4975,3.23807736063709,5719,3.22101772816809,919,5.25958775765147,616,5.23068126520681,561,5.20430656934307,2920,5.54473121984838,2034,5.46237076648841,2206,5.46712638580931,"2012-09-20",11234,"Thursday",6,9,2012,NA,NA,NA,NA,0,0,0
"1474","d_602",10102,3.23742994395516,5815,3.23807736063709,6461,3.22101772816809,1173,5.25958775765147,610,5.23068126520681,700,5.20430656934307,3544,5.54473121984838,2538,5.46237076648841,2691,5.46712638580931,"2012-09-21",11234,"Friday",7,9,2012,NA,NA,NA,NA,0,0,0
"1475","d_603",12519,3.24576185402238,6955,3.23957767722474,8448,3.22726112565445,1557,5.26585046728972,746,5.24889068825911,908,5.21855870445344,4507,5.53812929848693,2833,5.45563417890521,3416,5.43643774922463,"2012-09-22",11235,"Saturday",1,9,2012,NA,NA,NA,NA,0,0,0
"1476","d_604",12438,3.24576185402238,6697,3.23957767722474,8741,3.22726112565445,1353,5.26585046728972,616,5.24889068825911,806,5.21855870445344,4567,5.53812929848693,2628,5.45563417890521,3516,5.43643774922463,"2012-09-23",11235,"Sunday",2,9,2012,NA,NA,NA,NA,0,0,0
"1477","d_605",8933,3.24576185402238,4675,3.23957767722474,6132,3.22726112565445,1139,5.26585046728972,539,5.24889068825911,602,5.21855870445344,3069,5.53812929848693,1697,5.45563417890521,2390,5.43643774922463,"2012-09-24",11235,"Monday",3,9,2012,NA,NA,NA,NA,0,0,0
"1478","d_606",8529,3.24576185402238,4811,3.23957767722474,5635,3.22726112565445,937,5.26585046728972,463,5.24889068825911,542,5.21855870445344,2891,5.53812929848693,1796,5.45563417890521,2375,5.43643774922463,"2012-09-25",11235,"Tuesday",4,9,2012,NA,NA,NA,NA,0,0,0
"1479","d_607",8068,3.24576185402238,4553,3.23957767722474,5677,3.22726112565445,997,5.26585046728972,510,5.24889068825911,545,5.21855870445344,2670,5.53812929848693,1797,5.45563417890521,2115,5.43643774922463,"2012-09-26",11235,"Wednesday",5,9,2012,NA,NA,NA,NA,0,0,0
"1480","d_608",8261,3.24576185402238,4429,3.23957767722474,5586,3.22726112565445,1053,5.26585046728972,578,5.24889068825911,562,5.21855870445344,2688,5.53812929848693,1984,5.45563417890521,2090,5.43643774922463,"2012-09-27",11235,"Thursday",6,9,2012,NA,NA,NA,NA,0,0,0
"1481","d_609",10113,3.24576185402238,5539,3.23957767722474,6276,3.22726112565445,1257,5.26585046728972,679,5.24889068825911,619,5.21855870445344,3180,5.53812929848693,2557,5.45563417890521,2436,5.43643774922463,"2012-09-28",11235,"Friday",7,9,2012,NA,NA,NA,NA,0,0,0
"1482","d_61",6021,3.06016074766355,3072,2.95133578431373,3798,2.98579093432007,1353,4.64628282828283,627,4.67633333333333,523,4.6322509702458,1537,5.60658906882591,934,5.65839531680441,1063,5.59323859881031,"2011-03-30",11109,"Wednesday",5,3,2011,NA,NA,NA,NA,0,0,0
"1483","d_610",12681,3.24866080937167,7284,3.23779284369115,7542,3.23439215686275,1301,5.28198881292728,776,5.26307194826192,908,5.23823387096774,4182,5.53678792038435,2895,5.45528914590747,3412,5.43951262738148,"2012-09-29",11236,"Saturday",1,9,2012,NA,NA,NA,NA,0,0,0
"1484","d_611",12859,3.24866080937167,6367,3.23779284369115,8126,3.23439215686275,1319,5.28198881292728,636,5.26307194826192,787,5.23823387096774,4132,5.53678792038435,2337,5.45528914590747,3173,5.43951262738148,"2012-09-30",11236,"Sunday",2,9,2012,NA,NA,NA,NA,0,0,0
"1485","d_612",11048,3.24866080937167,5008,3.23779284369115,7777,3.23439215686275,1234,5.28198881292728,636,5.26307194826192,652,5.23823387096774,3446,5.53678792038435,2452,5.45528914590747,2588,5.43951262738148,"2012-10-01",11236,"Monday",3,10,2012,NA,NA,NA,NA,1,1,0
"1486","d_613",11260,3.24866080937167,7008,3.23779284369115,6070,3.23439215686275,972,5.28198881292728,621,5.26307194826192,769,5.23823387096774,2881,5.53678792038435,2029,5.45528914590747,2220,5.43951262738148,"2012-10-02",11236,"Tuesday",4,10,2012,NA,NA,NA,NA,1,0,1
"1487","d_614",10303,3.24866080937167,7127,3.23779284369115,6931,3.23439215686275,1046,5.28198881292728,738,5.26307194826192,692,5.23823387096774,2948,5.53678792038435,2237,5.45528914590747,2198,5.43951262738148,"2012-10-03",11236,"Wednesday",5,10,2012,NA,NA,NA,NA,1,1,1
"1488","d_615",9354,3.24866080937167,5617,3.23779284369115,5942,3.23439215686275,1097,5.28198881292728,694,5.26307194826192,643,5.23823387096774,2886,5.53678792038435,1851,5.45528914590747,1991,5.43951262738148,"2012-10-04",11236,"Thursday",6,10,2012,NA,NA,NA,NA,1,0,0
"1489","d_616",10191,3.24866080937167,7201,3.23779284369115,7123,3.23439215686275,1090,5.28198881292728,677,5.26307194826192,665,5.23823387096774,3278,5.53678792038435,1995,5.45528914590747,2368,5.43951262738148,"2012-10-05",11236,"Friday",7,10,2012,NA,NA,NA,NA,1,1,1
"1490","d_617",13078,3.25258845437616,9252,3.24076662908681,8811,3.23327136333986,1299,5.27442857142857,799,5.26029911075182,852,5.23848631239936,4199,5.53521262002744,2588,5.47624110320285,3162,5.44963700752545,"2012-10-06",11237,"Saturday",1,10,2012,NA,NA,NA,NA,1,1,1
"1491","d_618",13238,3.25258845437616,7182,3.24076662908681,9253,3.23327136333986,1365,5.27442857142857,594,5.26029911075182,798,5.23848631239936,4394,5.53521262002744,2058,5.47624110320285,2990,5.44963700752545,"2012-10-07",11237,"Sunday",2,10,2012,NA,NA,NA,NA,1,1,0
"1492","d_619",10748,3.25258845437616,6972,3.24076662908681,6510,3.23327136333986,1045,5.27442857142857,469,5.26029911075182,675,5.23848631239936,3600,5.53521262002744,1570,5.47624110320285,2201,5.44963700752545,"2012-10-08",11237,"Monday",3,10,2012,"ColumbusDay","National",NA,NA,1,0,1
"1493","d_62",6770,3.06016074766355,3602,2.95133578431373,4303,2.98579093432007,1562,4.64628282828283,860,4.67633333333333,698,4.6322509702458,1727,5.60658906882591,1125,5.65839531680441,1095,5.59323859881031,"2011-03-31",11109,"Thursday",6,3,2011,NA,NA,NA,NA,0,0,0
"1494","d_620",9651,3.25258845437616,7137,3.24076662908681,6848,3.23327136333986,1030,5.27442857142857,563,5.26029911075182,653,5.23848631239936,2821,5.53521262002744,1555,5.47624110320285,2037,5.44963700752545,"2012-10-09",11237,"Tuesday",4,10,2012,NA,NA,NA,NA,1,1,1
"1495","d_621",9308,3.25258845437616,5871,3.24076662908681,6152,3.23327136333986,934,5.27442857142857,537,5.26029911075182,549,5.23848631239936,2732,5.53521262002744,1668,5.47624110320285,2218,5.44963700752545,"2012-10-10",11237,"Wednesday",5,10,2012,NA,NA,NA,NA,1,0,0
"1496","d_622",8252,3.25258845437616,6504,3.24076662908681,6866,3.23327136333986,1063,5.27442857142857,555,5.26029911075182,602,5.23848631239936,2511,5.53521262002744,1753,5.47624110320285,1892,5.44963700752545,"2012-10-11",11237,"Thursday",6,10,2012,NA,NA,NA,NA,0,1,1
"1497","d_623",9666,3.25258845437616,7462,3.24076662908681,7579,3.23327136333986,1309,5.27442857142857,609,5.26029911075182,650,5.23848631239936,3234,5.53521262002744,2195,5.47624110320285,2348,5.44963700752545,"2012-10-12",11237,"Friday",7,10,2012,NA,NA,NA,NA,0,1,1
"1498","d_624",11476,3.24823029981427,7872,3.23889805097451,9524,3.23364406779661,1434,5.27938547486034,764,5.26101050929669,844,5.23578099838969,4326,5.53408639012684,2720,5.47657473309609,3266,5.42711376715361,"2012-10-13",11238,"Saturday",1,10,2012,NA,NA,NA,NA,0,1,0
"1499","d_625",11891,3.24823029981427,8438,3.23889805097451,9170,3.23364406779661,1358,5.27938547486034,550,5.26101050929669,835,5.23578099838969,4650,5.53408639012684,2167,5.47657473309609,3178,5.42711376715361,"2012-10-14",11238,"Sunday",2,10,2012,NA,NA,NA,NA,0,0,1
"1500","d_626",8965,3.24823029981427,7394,3.23889805097451,7901,3.23364406779661,1064,5.27938547486034,502,5.26101050929669,621,5.23578099838969,2943,5.53408639012684,1660,5.47657473309609,2634,5.42711376715361,"2012-10-15",11238,"Monday",3,10,2012,NA,NA,NA,NA,0,1,1
"1501","d_627",7904,3.24823029981427,5667,3.23889805097451,5642,3.23364406779661,998,5.27938547486034,469,5.26101050929669,506,5.23578099838969,2820,5.53408639012684,1727,5.47657473309609,2136,5.42711376715361,"2012-10-16",11238,"Tuesday",4,10,2012,NA,NA,NA,NA,0,0,0
"1502","d_628",7948,3.24823029981427,4640,3.23889805097451,5943,3.23364406779661,981,5.27938547486034,428,5.26101050929669,703,5.23578099838969,2777,5.53408639012684,1596,5.47657473309609,2087,5.42711376715361,"2012-10-17",11238,"Wednesday",5,10,2012,NA,NA,NA,NA,0,0,0
"1503","d_629",7709,3.24823029981427,4411,3.23889805097451,5609,3.23364406779661,1116,5.27938547486034,434,5.26101050929669,699,5.23578099838969,2726,5.53408639012684,1355,5.47657473309609,2110,5.42711376715361,"2012-10-18",11238,"Thursday",6,10,2012,NA,NA,NA,NA,0,0,0
"1504","d_63",8864,3.06016074766355,4645,2.95133578431373,5848,2.98579093432007,1724,4.64628282828283,1082,4.67633333333333,738,4.6322509702458,2239,5.60658906882591,1763,5.65839531680441,1406,5.59323859881031,"2011-04-01",11109,"Friday",7,4,2011,NA,NA,NA,NA,1,1,0
"1505","d_630",8633,3.24823029981427,5256,3.23889805097451,6227,3.23364406779661,1164,5.27938547486034,570,5.26101050929669,646,5.23578099838969,3193,5.53408639012684,1786,5.47657473309609,2236,5.42711376715361,"2012-10-19",11238,"Friday",7,10,2012,NA,NA,NA,NA,0,0,0
"1506","d_631",10686,3.24188440221694,5889,3.22781837160752,7672,3.23492706645057,1410,5.2795096213532,637,5.26276836158192,768,5.2387922705314,4568,5.5368824940048,2060,5.48023524189969,2999,5.42559539619301,"2012-10-20",11239,"Saturday",1,10,2012,NA,NA,NA,NA,0,0,0
"1507","d_632",11311,3.24188440221694,5335,3.22781837160752,8265,3.23492706645057,1469,5.2795096213532,427,5.26276836158192,867,5.2387922705314,4580,5.5368824940048,1656,5.48023524189969,3077,5.42559539619301,"2012-10-21",11239,"Sunday",2,10,2012,NA,NA,NA,NA,0,0,0
"1508","d_633",8301,3.24188440221694,3918,3.22781837160752,5863,3.23492706645057,1137,5.2795096213532,382,5.26276836158192,598,5.2387922705314,2995,5.5368824940048,1203,5.48023524189969,2315,5.42559539619301,"2012-10-22",11239,"Monday",3,10,2012,NA,NA,NA,NA,0,0,0
"1509","d_634",7380,3.24188440221694,4277,3.22781837160752,5548,3.23492706645057,1078,5.2795096213532,433,5.26276836158192,539,5.2387922705314,2791,5.5368824940048,1293,5.48023524189969,2080,5.42559539619301,"2012-10-23",11239,"Tuesday",4,10,2012,NA,NA,NA,NA,0,0,0
"1510","d_635",6814,3.24188440221694,4055,3.22781837160752,5617,3.23492706645057,1118,5.2795096213532,372,5.26276836158192,638,5.2387922705314,2614,5.5368824940048,1216,5.48023524189969,1946,5.42559539619301,"2012-10-24",11239,"Wednesday",5,10,2012,NA,NA,NA,NA,0,0,0
"1511","d_636",7047,3.24188440221694,3866,3.22781837160752,5312,3.23492706645057,1040,5.2795096213532,441,5.26276836158192,613,5.2387922705314,2734,5.5368824940048,1377,5.48023524189969,1882,5.42559539619301,"2012-10-25",11239,"Thursday",6,10,2012,NA,NA,NA,NA,0,0,0
"1512","d_637",8401,3.24188440221694,7274,3.22781837160752,5973,3.23492706645057,1150,5.2795096213532,940,5.26276836158192,687,5.2387922705314,2910,5.5368824940048,2467,5.48023524189969,2061,5.42559539619301,"2012-10-26",11239,"Friday",7,10,2012,"EidAlAdha","Religious",NA,NA,0,0,0
"1513","d_638",10755,3.24142894736842,8379,3.25003015075377,6935,3.23291397153946,1265,5.28133457479826,948,5.26283413848631,802,5.23430868167203,3979,5.53880520369736,2791,5.48785651018601,2693,5.4285,"2012-10-27",11240,"Saturday",1,10,2012,NA,NA,NA,NA,0,0,0
"1514","d_639",11004,3.24142894736842,7088,3.25003015075377,7364,3.23291397153946,1457,5.28133457479826,669,5.26283413848631,686,5.23430868167203,3996,5.53880520369736,2060,5.48785651018601,2860,5.4285,"2012-10-28",11240,"Sunday",2,10,2012,NA,NA,NA,NA,0,0,0
"1515","d_64",9957,3.06305371596762,6231,2.96290283645142,6415,2.99992707383774,1862,4.67546827794562,1240,4.68821882951654,894,4.65385309278351,2972,5.59948310139165,2082,5.64986468200271,1825,5.59570868713259,"2011-04-02",11110,"Saturday",1,4,2011,NA,NA,NA,NA,1,0,1
"1516","d_640",8356,3.24142894736842,5081,3.25003015075377,5417,3.23291397153946,920,5.28133457479826,683,5.26283413848631,739,5.23430868167203,2738,5.53880520369736,1643,5.48785651018601,2004,5.4285,"2012-10-29",11240,"Monday",3,10,2012,NA,NA,NA,NA,0,0,0
"1517","d_641",8816,3.24142894736842,5305,3.25003015075377,5545,3.23291397153946,1096,5.28133457479826,608,5.26283413848631,669,5.23430868167203,2587,5.53880520369736,1602,5.48785651018601,1852,5.4285,"2012-10-30",11240,"Tuesday",4,10,2012,NA,NA,NA,NA,0,0,0
"1518","d_642",7128,3.24142894736842,4947,3.25003015075377,5446,3.23291397153946,820,5.28133457479826,603,5.26283413848631,578,5.23430868167203,2036,5.53880520369736,1737,5.48785651018601,1680,5.4285,"2012-10-31",11240,"Wednesday",5,10,2012,"Halloween","Cultural",NA,NA,0,0,0
"1519","d_643",8384,3.24142894736842,5886,3.25003015075377,6281,3.23291397153946,1116,5.28133457479826,839,5.26283413848631,563,5.23430868167203,3050,5.53880520369736,2631,5.48785651018601,2301,5.4285,"2012-11-01",11240,"Thursday",6,11,2012,NA,NA,NA,NA,1,1,0
"1520","d_644",9566,3.24142894736842,8363,3.25003015075377,6165,3.23291397153946,1366,5.28133457479826,912,5.26283413848631,676,5.23430868167203,3324,5.53880520369736,2703,5.48785651018601,2439,5.4285,"2012-11-02",11240,"Friday",7,11,2012,NA,NA,NA,NA,1,0,1
"1521","d_645",12254,3.24094838878701,11007,3.25619457313038,8135,3.23548262548263,1376,5.27908865468072,999,5.26283413848631,932,5.23495176848875,4573,5.53867827868852,3065,5.48848297213622,2738,5.45425983208131,"2012-11-03",11241,"Saturday",1,11,2012,NA,NA,NA,NA,1,1,1
"1522","d_646",12459,3.24094838878701,8575,3.25619457313038,8132,3.23548262548263,1452,5.27908865468072,646,5.26283413848631,817,5.23495176848875,4686,5.53867827868852,2636,5.48848297213622,3142,5.45425983208131,"2012-11-04",11241,"Sunday",2,11,2012,NA,NA,NA,NA,1,0,0
"1523","d_647",9553,3.24094838878701,7763,3.25619457313038,6674,3.23548262548263,903,5.27908865468072,554,5.26283413848631,688,5.23495176848875,2967,5.53867827868852,1848,5.48848297213622,2107,5.45425983208131,"2012-11-05",11241,"Monday",3,11,2012,NA,NA,NA,NA,1,1,1
"1524","d_648",8559,3.24094838878701,7554,3.25619457313038,6244,3.23548262548263,893,5.27908865468072,583,5.26283413848631,553,5.23495176848875,2626,5.53867827868852,1646,5.48848297213622,1856,5.45425983208131,"2012-11-06",11241,"Tuesday",4,11,2012,NA,NA,NA,NA,1,1,1
"1525","d_649",8640,3.24094838878701,6190,3.25619457313038,6574,3.23548262548263,974,5.27908865468072,493,5.26283413848631,605,5.23495176848875,2640,5.53867827868852,1666,5.48848297213622,1901,5.45425983208131,"2012-11-07",11241,"Wednesday",5,11,2012,NA,NA,NA,NA,1,1,0
"1526","d_65",10727,3.06305371596762,5531,2.96290283645142,7138,2.99992707383774,1796,4.67546827794562,835,4.68821882951654,873,4.65385309278351,2818,5.59948310139165,1488,5.64986468200271,1852,5.59570868713259,"2011-04-03",11110,"Sunday",2,4,2011,NA,NA,NA,NA,1,1,1
"1527","d_650",8695,3.24094838878701,7650,3.25619457313038,5884,3.23548262548263,1076,5.27908865468072,539,5.26283413848631,576,5.23495176848875,2483,5.53867827868852,1960,5.48848297213622,1894,5.45425983208131,"2012-11-08",11241,"Thursday",6,11,2012,NA,NA,NA,NA,1,0,1
"1528","d_651",10002,3.24094838878701,8879,3.25619457313038,7066,3.23548262548263,1141,5.27908865468072,680,5.26283413848631,592,5.23495176848875,2877,5.53867827868852,2132,5.48848297213622,2353,5.45425983208131,"2012-11-09",11241,"Friday",7,11,2012,NA,NA,NA,NA,1,1,1
"1529","d_652",12658,3.24196755625327,9730,3.2593175074184,7764,3.23863840719332,1444,5.28151796778191,929,5.26268488745981,864,5.23513253012048,4026,5.52878539747526,2630,5.48454022988506,2839,5.45320105820106,"2012-11-10",11242,"Saturday",1,11,2012,NA,NA,NA,NA,1,0,0
"1530","d_653",11859,3.24196755625327,10519,3.2593175074184,9091,3.23863840719332,1481,5.28151796778191,694,5.26268488745981,829,5.23513253012048,3830,5.52878539747526,2391,5.48454022988506,2823,5.45320105820106,"2012-11-11",11242,"Sunday",2,11,2012,"VeteransDay","National",NA,NA,0,1,1
"1531","d_654",9380,3.24196755625327,8224,3.2593175074184,6843,3.23863840719332,1014,5.28151796778191,534,5.26268488745981,654,5.23513253012048,2916,5.52878539747526,1710,5.48454022988506,1938,5.45320105820106,"2012-11-12",11242,"Monday",3,11,2012,NA,NA,NA,NA,0,1,1
"1532","d_655",7890,3.24196755625327,6557,3.2593175074184,6266,3.23863840719332,974,5.28151796778191,571,5.26268488745981,575,5.23513253012048,2303,5.52878539747526,1506,5.48454022988506,1666,5.45320105820106,"2012-11-13",11242,"Tuesday",4,11,2012,NA,NA,NA,NA,0,1,0
"1533","d_656",7282,3.24196755625327,7474,3.2593175074184,5494,3.23863840719332,829,5.28151796778191,558,5.26268488745981,489,5.23513253012048,2285,5.52878539747526,1650,5.48454022988506,1774,5.45320105820106,"2012-11-14",11242,"Wednesday",5,11,2012,NA,NA,NA,NA,0,0,1
"1534","d_657",7609,3.24196755625327,7719,3.2593175074184,6548,3.23863840719332,836,5.28151796778191,573,5.26268488745981,558,5.23513253012048,2505,5.52878539747526,1663,5.48454022988506,1702,5.45320105820106,"2012-11-15",11242,"Thursday",6,11,2012,NA,NA,NA,NA,0,1,1
"1535","d_658",9134,3.24196755625327,7089,3.2593175074184,5897,3.23863840719332,1091,5.28151796778191,682,5.26268488745981,623,5.23513253012048,2771,5.52878539747526,2168,5.48454022988506,2161,5.45320105820106,"2012-11-16",11242,"Friday",7,11,2012,NA,NA,NA,NA,0,0,0
"1536","d_659",11189,3.24288029273393,8971,3.25986170563056,7687,3.23460403975633,1430,5.26693160813309,896,5.24272146847566,831,5.23425480769231,4082,5.52674252717391,2576,5.48332302253646,2779,5.44547493403694,"2012-11-17",11243,"Saturday",1,11,2012,NA,NA,NA,NA,0,0,0
"1537","d_66",8786,3.06305371596762,3898,2.96290283645142,4827,2.99992707383774,1427,4.67546827794562,845,4.68821882951654,590,4.65385309278351,2143,5.59948310139165,1105,5.64986468200271,1231,5.59570868713259,"2011-04-04",11110,"Monday",3,4,2011,NA,NA,NA,NA,1,0,0
"1538","d_660",10894,3.24288029273393,7648,3.25986170563056,7541,3.23460403975633,1284,5.26693160813309,578,5.24272146847566,747,5.23425480769231,4138,5.52674252717391,2114,5.48332302253646,2632,5.44547493403694,"2012-11-18",11243,"Sunday",2,11,2012,NA,NA,NA,NA,0,0,0
"1539","d_661",8842,3.24288029273393,5579,3.25986170563056,6113,3.23460403975633,1045,5.26693160813309,627,5.24272146847566,581,5.23425480769231,2904,5.52674252717391,1530,5.48332302253646,2109,5.44547493403694,"2012-11-19",11243,"Monday",3,11,2012,NA,NA,NA,NA,0,0,0
"1540","d_662",9285,3.24288029273393,5994,3.25986170563056,6504,3.23460403975633,999,5.26693160813309,616,5.24272146847566,590,5.23425480769231,2696,5.52674252717391,1607,5.48332302253646,1983,5.44547493403694,"2012-11-20",11243,"Tuesday",4,11,2012,NA,NA,NA,NA,0,0,0
"1541","d_663",10281,3.24288029273393,6923,3.25986170563056,8610,3.23460403975633,971,5.26693160813309,519,5.24272146847566,705,5.23425480769231,2712,5.52674252717391,1939,5.48332302253646,2548,5.44547493403694,"2012-11-21",11243,"Wednesday",5,11,2012,NA,NA,NA,NA,0,0,0
"1542","d_664",5961,3.24288029273393,4473,3.25986170563056,6372,3.23460403975633,424,5.26693160813309,275,5.24272146847566,365,5.23425480769231,1617,5.52674252717391,900,5.48332302253646,1522,5.44547493403694,"2012-11-22",11243,"Thursday",6,11,2012,"Thanksgiving","National",NA,NA,0,0,0
"1543","d_665",6202,3.24288029273393,4496,3.25986170563056,4750,3.23460403975633,952,5.26693160813309,502,5.24272146847566,504,5.23425480769231,2563,5.52674252717391,1694,5.48332302253646,1760,5.44547493403694,"2012-11-23",11243,"Friday",7,11,2012,NA,NA,NA,NA,0,0,0
"1544","d_666",8102,3.24578549060543,5999,3.26247043363995,5946,3.24022749118872,1032,5.28600615384615,673,5.26427091633466,630,5.23806065442937,3130,5.52730482009504,2225,5.48695901278096,2279,5.4373746701847,"2012-11-24",11244,"Saturday",1,11,2012,NA,NA,NA,NA,0,0,0
"1545","d_667",9066,3.24578549060543,6591,3.26247043363995,6583,3.24022749118872,1227,5.28600615384615,647,5.26427091633466,705,5.23806065442937,3475,5.52730482009504,2094,5.48695901278096,2344,5.4373746701847,"2012-11-25",11244,"Sunday",2,11,2012,NA,NA,NA,NA,0,0,0
"1546","d_668",7736,3.24578549060543,4908,3.26247043363995,4987,3.24022749118872,1034,5.28600615384615,524,5.26427091633466,695,5.23806065442937,2793,5.52730482009504,1709,5.48695901278096,2090,5.4373746701847,"2012-11-26",11244,"Monday",3,11,2012,NA,NA,NA,NA,0,0,0
"1547","d_669",6952,3.24578549060543,5080,3.26247043363995,4670,3.24022749118872,911,5.28600615384615,499,5.26427091633466,517,5.23806065442937,2558,5.52730482009504,1652,5.48695901278096,1650,5.4373746701847,"2012-11-27",11244,"Tuesday",4,11,2012,NA,NA,NA,NA,0,0,0
"1548","d_67",7381,3.06305371596762,4697,2.96290283645142,5175,2.99992707383774,1344,4.67546827794562,576,4.68821882951654,473,4.65385309278351,1772,5.59948310139165,1068,5.64986468200271,1095,5.59570868713259,"2011-04-05",11110,"Tuesday",4,4,2011,NA,NA,NA,NA,1,1,1
"1549","d_670",6680,3.24578549060543,4781,3.26247043363995,4630,3.24022749118872,846,5.28600615384615,619,5.26427091633466,499,5.23806065442937,2283,5.52730482009504,1593,5.48695901278096,1614,5.4373746701847,"2012-11-28",11244,"Wednesday",5,11,2012,NA,NA,NA,NA,0,0,0
"1550","d_671",6687,3.24578549060543,4982,3.26247043363995,4553,3.24022749118872,883,5.28600615384615,667,5.26427091633466,486,5.23806065442937,2369,5.52730482009504,1527,5.48695901278096,1714,5.4373746701847,"2012-11-29",11244,"Thursday",6,11,2012,NA,NA,NA,NA,0,0,0
"1551","d_672",7754,3.24578549060543,6399,3.26247043363995,5789,3.24022749118872,1002,5.28600615384615,804,5.26427091633466,665,5.23806065442937,2784,5.52730482009504,2825,5.48695901278096,2367,5.4373746701847,"2012-11-30",11244,"Friday",7,11,2012,NA,NA,NA,NA,0,0,0
"1552","d_673",12161,3.2463355006502,7970,3.26384615384615,8482,3.237353973827,1601,5.29673230769231,909,5.27115537848606,922,5.24306464485235,4418,5.52621319796954,3029,5.483859030837,3004,5.44109409190372,"2012-12-01",11245,"Saturday",1,12,2012,NA,NA,NA,NA,1,1,0
"1553","d_674",10881,3.2463355006502,9727,3.26384615384615,8308,3.237353973827,1146,5.29673230769231,771,5.27115537848606,863,5.24306464485235,3801,5.52621319796954,2570,5.483859030837,2873,5.44109409190372,"2012-12-02",11245,"Sunday",2,12,2012,NA,NA,NA,NA,1,0,1
"1554","d_675",9908,3.2463355006502,7942,3.26384615384615,6984,3.237353973827,1283,5.29673230769231,769,5.27115537848606,609,5.24306464485235,3167,5.52621319796954,2205,5.483859030837,2470,5.44109409190372,"2012-12-03",11245,"Monday",3,12,2012,NA,NA,NA,NA,1,1,1
"1555","d_676",8367,3.2463355006502,6623,3.26384615384615,5233,3.237353973827,1138,5.29673230769231,642,5.27115537848606,512,5.24306464485235,2667,5.52621319796954,1801,5.483859030837,1836,5.44109409190372,"2012-12-04",11245,"Tuesday",4,12,2012,NA,NA,NA,NA,1,0,0
"1556","d_677",8432,3.2463355006502,8268,3.26384615384615,6465,3.237353973827,886,5.29673230769231,640,5.27115537848606,711,5.24306464485235,2221,5.52621319796954,1658,5.483859030837,1903,5.44109409190372,"2012-12-05",11245,"Wednesday",5,12,2012,NA,NA,NA,NA,1,1,1
"1557","d_678",8576,3.2463355006502,7696,3.26384615384615,6499,3.237353973827,949,5.29673230769231,602,5.27115537848606,583,5.24306464485235,2598,5.52621319796954,1795,5.483859030837,1826,5.44109409190372,"2012-12-06",11245,"Thursday",6,12,2012,NA,NA,NA,NA,1,1,1
"1558","d_679",9792,3.2463355006502,7062,3.26384615384615,7137,3.237353973827,1046,5.29673230769231,670,5.27115537848606,670,5.24306464485235,2902,5.52621319796954,2172,5.483859030837,2143,5.44109409190372,"2012-12-07",11245,"Friday",7,12,2012,NA,NA,NA,NA,1,1,0
"1559","d_68",7078,3.06305371596762,4406,2.96290283645142,5100,2.99992707383774,1220,4.67546827794562,569,4.68821882951654,638,4.65385309278351,1803,5.59948310139165,891,5.64986468200271,951,5.59570868713259,"2011-04-06",11110,"Wednesday",5,4,2011,NA,NA,NA,NA,1,1,1
"1560","d_680",11761,3.24476178146038,9997,3.26054468362688,8139,3.234172753255,1356,5.30609230769231,769,5.27337848605578,802,5.24715083798883,3617,5.52503373819163,2434,5.48599824484423,2698,5.42981707317073,"2012-12-08",11246,"Saturday",1,12,2012,NA,NA,NA,NA,1,0,1
"1561","d_681",12310,3.24476178146038,10074,3.26054468362688,8842,3.234172753255,1253,5.30609230769231,746,5.27337848605578,878,5.24715083798883,3601,5.52503373819163,2010,5.48599824484423,2812,5.42981707317073,"2012-12-09",11246,"Sunday",2,12,2012,NA,NA,NA,NA,1,1,1
"1562","d_682",10234,3.24476178146038,6887,3.26054468362688,5770,3.234172753255,1199,5.30609230769231,525,5.27337848605578,621,5.24715083798883,2597,5.52503373819163,1559,5.48599824484423,1697,5.42981707317073,"2012-12-10",11246,"Monday",3,12,2012,NA,NA,NA,NA,1,0,0
"1563","d_683",8474,3.24476178146038,7572,3.26054468362688,6074,3.234172753255,1128,5.30609230769231,640,5.27337848605578,455,5.24715083798883,2552,5.52503373819163,1564,5.48599824484423,1839,5.42981707317073,"2012-12-11",11246,"Tuesday",4,12,2012,NA,NA,NA,NA,0,1,1
"1564","d_684",7907,3.24476178146038,7941,3.26054468362688,6568,3.234172753255,1061,5.30609230769231,586,5.27337848605578,653,5.24715083798883,2179,5.52503373819163,1521,5.48599824484423,1600,5.42981707317073,"2012-12-12",11246,"Wednesday",5,12,2012,NA,NA,NA,NA,0,1,1
